ticker,date,text,source,url,news_status
QCOM,2026-05-07,"Qualcomm Climbs 8% as Buyback, Snap AR Partnership Power Pivot Beyond Smartphones. Shares of Qualcomm (NASDAQ:QCOM) gained 8% and hit $223 in midday trading on Thursday, May 7, before coughing up some of the day’s gains. The move extends one of the sharpest re-rating runs in the chip group this spring. QCOM stock is now up 61% over the past month. The catalyst stack is unusually broad: ... Qualcomm Climbs 8% as Buyback, Snap AR Partnership Power Pivot Beyond Smartphones",Yahoo,https://finnhub.io/api/news?id=ef28a8923add0625b3524b1662b442f96092e8defba7ad2f89dd1368258075d9,supabase
QCOM,2026-05-07,"Arm beats expectations but shares fall on supply concerns for AI chip. Arm Holdings (NASDAQ:ARM) reported quarterly earnings and guidance that surpassed Wall Street expectations, while highlighting strong customer demand for its recently launched artificial intelligence-focused data center processor. Despite the upbeat results, U",Yahoo,https://finnhub.io/api/news?id=b4906a90e209962179b3caa0814e037759554d39c47439e69be73a1ac83bd0c3,supabase
QCOM,2026-05-07,"ParkerVision Reports First Quarter 2026 Results. JACKSONVILLE, FL / ACCESS Newswire / May 7, 2026 / ParkerVision, Inc. (OTCQB:PRKR) (""ParkerVision"" or the ""Company""), a developer and marketer of technologies and products for wireless applications, today announced results for the three months ended",Yahoo,https://finnhub.io/api/news?id=bfd6254b87fb0813fe69e23d1e4e8d2530d3a81ed18b697e5adc3a58f6b8e924,supabase
QCOM,2026-05-07,"Stocks take a breather after reaching record highs. Stocks (^GSPC, ^DJI, ^IXIC) are taking a breather after notching record highs yesterday, while the 30-year Treasury yield (^TYX) edges closer to 5%. Yahoo Finance Markets and Data Editor Jared Blikre breaks down the key market moves investors should be watching",Yahoo,https://finnhub.io/api/news?id=633679dccd8535786e2eab1f98e13cd096264d6013f4707830ff87ce1c5ca99b,supabase
QCOM,2026-05-07,"'Trump administration plans to invite CEOs from Nvidia, Apple, Exxon on China trip' - Semafor. https://www.semafor.com/article/05/07/2026/trump-administration-plans-to-invite-ceos-from-nvidia-apple-exxon-on-china-trip",Benzinga,https://finnhub.io/api/news?id=b9d12e285a72530f98b3900f0bd9119c25b91637e2b4356b7208f4c7a8ffa04d,supabase
QCOM,2026-05-07,Friday's big stock stories: What’s likely to move the market in the next trading session. The S&P 500 retreated from its high on Thursday as traders monitored oil prices and kept an eye on developments out of the Middle East,CNBC,https://finnhub.io/api/news?id=2770644685bb0c38d7dd1db4c2c2c9f2c3dca6b6ff5b9c69ec8b46931dfa4944,supabase
QCOM,2026-05-07,"EWT, EWY, and SOXX: The Only 3 ETFs You Need for Semiconductor Dominance. Taiwan and South Korea sit at the center of the global chip supply chain, and three exchange-traded funds offer the most direct way to hold that exposure: the iShares MSCI Taiwan ETF (NYSEARCA:EWT), the iShares MSCI South Korea ETF (NYSEARCA:EWY), and the iShares Semiconductor ETF (NASDAQ:SOXX). Taiwan Semiconductor Manufacturing sits at the center of the ... EWT, EWY, and SOXX: The Only 3 ETFs You Need for Semiconductor Dominance",Yahoo,https://finnhub.io/api/news?id=b69446bd5981745202dffb3e6917b0da5670099a50c38b4708c775d2d244527c,supabase
QCOM,2026-05-07,"S&P 500 rises to fresh record on strong jobs report and Iran deal hopes, heads for 6th winning week in a row: Live updates. U.S. equities rose on Friday following a better-than-expected April's jobs report and as traders eyed developments between the U.S. and Iran",CNBC,https://finnhub.io/api/news?id=491126dacf93d15a112b12f1356649122e1d61fe795ec1a1d75a8dcef97b7f8f,supabase
QCOM,2026-05-07,"Here is Why Snap (SNAP) is One of the Best AI Stocks Under $50 to Buy Right Now. Snap Inc. (NYSE:SNAP) is one of the best AI stocks under $50 to buy right now. On April 10, Snap and Qualcomm (NASDAQ:QCOM) announced a multi-year agreement to power future generations of Specs, Snap’s advanced AR eyewear, with Snapdragon XR SoC solutions. This flagship collaboration aims to integrate digital experiences seamlessly into the physical world […]",Yahoo,https://finnhub.io/api/news?id=26a7b814227bfd58743e5da4a162cd2bf02c40ffd32ddb841ac0d536f849be75,supabase
QCOM,2026-05-07,'OpenAI's AI Chip Deal With Broadcom Hits $18 Billion Financing Snag' - The Information. https://www.theinformation.com/articles/openais-ai-chip-deal-broadcom-hits-18-billion-financing-snag,Benzinga,https://finnhub.io/api/news?id=fc8edd4993964bbf6a6f542249e3a262e2dd7eb6b29afbd8eef20bb95d21e68d,supabase
QCOM,2026-05-07,What's going on in today's session: S&P500 most active stocks. Stay informed about the most active stocks in the S&P500 index on Thursday's session. Discover the stocks that are generating the highest trading volume and driving market activity,ChartMill,https://finnhub.io/api/news?id=b33cec284a2f684fc44dcca16b41456443ba53adae5de30bcb1073b2c4862608,supabase
QCOM,2026-05-07,"The AI Stock Nobody's Talking About That Could Be This Year's Biggest Winner. Qualcomm may be about to make a dent in the AI chip market, and that could supercharge the stock",Yahoo,https://finnhub.io/api/news?id=cba6cd46caded0d02f477f48ec0b0461cbf3b39ec56a0f3c290f4a242ca565a8,supabase
QCOM,2026-05-07,Which S&P500 stocks are moving on Thursday?. Curious about the S&P500 stocks that are in motion on Thursday? Join us as we explore the top movers within the S&P500 index during today's session,ChartMill,https://finnhub.io/api/news?id=b4f1529fbdf5b0dd7580141b9dafc8c8a3d3f67a07ece71b483e7eb5a4b90101,supabase
QCOM,2026-05-07,"Qualcomm stock surges 15% on AI momentum trade. Investing.com -- Qualcomm (NASDAQ:QCOM) shares jumped 15% on Thursday morning as investors rushed to back the company as a top contender in the AI market. The stock cooled off a little later in the day, but was still up 9%",Yahoo,https://finnhub.io/api/news?id=bfd6903a6df0cade85a75fbe90a5e7edc826914a1699196a17aba92b352360fe,supabase
QCOM,2026-05-07,"If You Invested $1000 In Qualcomm Stock 10 Years Ago, You Would Have This Much Today",Benzinga,https://finnhub.io/api/news?id=d0d4eead86ce99391ce8c0b60dc731a74b14c071a81c029b7dd189aa9e74ba2a,supabase
QCOM,2026-05-07,"Qualcomm Hits New 52-Week High: Why The AI Data Center Pivot Is Working. Qualcomm Inc. shares are up Thursday afternoon, hitting a 52-week high earlier as traders leaned into its upbeat AI and capital-return story",Benzinga,https://finnhub.io/api/news?id=02fddb40168aaddc5fc2b32726c7eb7c08ca7303d1d04eb80df8814fba7c8edb,supabase
QCOM,2026-05-07,"Final Trades: Qualcomm, Apollo Global, Crowdstrike and the BUG. The Investment Committee give you their top stocks to watch for the second half",CNBC,https://finnhub.io/api/news?id=bb432ba9711967c7ff1f48b2b8d937f5b621632b179471e5f0c7d61c2f2daef1,supabase
QCOM,2026-05-07,"The 2026 Chip War Is Already Over and Apple Dominated. The 2026 chip war is over. Apple (NASDAQ:AAPL) won it in procurement meetings, well before product launches. The market is just catching up. Apple’s $287.44 share price and $4.22 trillion market cap already reflect what the silicon industry figured out two quarters ago: when you control the most advanced node and the scarcest memory, the ... The 2026 Chip War Is Already Over and Apple Dominated",Yahoo,https://finnhub.io/api/news?id=45346e968b72e5bd14022109e512b67ea522221462d16a69b0466ccd47239137,supabase
QCOM,2026-05-07,"QUALCOMM Incorporated (QCOM) Slipped Over Memory-Related Supply Constraints in Q1. Aristotle Capital Management, LLC, an investment management company, released its “Value Equity Fund” first-quarter 2026 investor letter. A copy of the letter can be downloaded here. During the first quarter, the U.S. equity market declined, with the S&P 500 Index falling by 4.33%. The fixed-income sector also saw a downturn; the Bloomberg U.S. Aggregate Bond […]",Yahoo,https://finnhub.io/api/news?id=0d0ab480c22adfd2e636300a13af8f600c32ca983c95743aaf88cd27d8d27aa0,supabase
QCOM,2026-05-07,"Qualcomm Is One of the Cheapest AI Stocks in the Trump Bull Market. Here’s Why That Gap May Close. Qualcomm trades like a legacy modem company while quietly building the cheapest exposure to AI silicon in the entire Trump bull market, and that mispricing is the core investment thesis. Qualcomm (NASDAQ:QCOM) just delivered its fourth consecutive earnings beat, confirmed a hyperscaler custom silicon program, and authorized a fresh $20 billion buyback. The market is ... Qualcomm Is One of the Cheapest AI Stocks in the Trump Bull Market. Here’s Why That Gap May Close",Yahoo,https://finnhub.io/api/news?id=dc233db4df9b1328e3d116fd51a6febc1f31c5845b069362535b2b37aac2fabd,supabase
QCOM,2026-05-07,Why Is SanDisk Stock Falling On Thursday?. SNDK stock falls Thursday as short interest hits 10.33%. Michael Burry warns of a &#34;more extreme&#34; bubble than 1999. Get the latest analyst perspective here,Benzinga,https://finnhub.io/api/news?id=8a32a2bd53b99088ad8a1425a931324ed8f4d1bd186529c496981175f6d5d4e0,supabase
QCOM,2026-05-07,"Stock Market Today, May 7: Rally Falters as Oil Prices Rise Again. Today, May 7, 2026, strong earnings continued to boost stocks while the unclear status of U.S.-Iran negotiations weighed on markets",Yahoo,https://finnhub.io/api/news?id=ccd9bc9f31776bf9cade570af555411938d83eb7d5d24cf5afa71881d0d766c7,supabase
QCOM,2026-05-07,"Arm shares slide on smartphone market weakness, AI chip supply concerns. Arm shares tumbled on Thursday after the company warned of smartphone market softness and challenges in securing supply for its ‌new artificial intelligence chip to meet growing demand.  The stock fell 5% ‌to $225.43, with the drop set to erase more than $12 billion from the company's market valuation of $252 ​billion.  The British chip designer's shares have more than doubled in value this year, outperforming other chip majors",Yahoo,https://finnhub.io/api/news?id=0c27d97b3e5ead3066bfbe2247bdca4d64bdaebd59c485cb0933e0d97739d20b,supabase
QCOM,2026-05-08,Which S&P500 stocks are moving on Friday?. Curious about the top performers within the S&P500 index in the middle of the day on Friday? Dive into the list of today's session's top gainers and losers for a comprehensive overview,ChartMill,https://finnhub.io/api/news?id=b56cfbeebfeafbcbe9892086b769a8ef82c82efba99a4c4686c5f629a63140ef,supabase
QCOM,2026-05-08,"CrowdStrike, Qualcomm, Apollo Global Management And More On CNBC's 'Final Trades'. Rob Sechan of NewEdge Wealth chose Qualcomm as his final trade, citing their strong earnings report. Other experts recommended BUG, APO, and CRWD",Benzinga,https://finnhub.io/api/news?id=8a8193067ba55605b4fcbf591bd3783fb018dedc18a4275e32f8ee719b26f476,supabase
QCOM,2026-05-08,"Boeing's China Order Hopes Revive As Trump Invites CEO To Beijing Visit: Report. Trump is reportedly inviting tech and business leaders including CEOs of Boeing, NVIDIA, Apple, and others to accompany him on China trip",Benzinga,https://finnhub.io/api/news?id=d27029feab7b13f1abd7bae8cae0cc0942e25bc112d62854d9c1cbc782227772,supabase
QCOM,2026-05-08,"Intel CEO Who Won Over Trump and Musk Now Needs a Breakthrough. (Bloomberg) -- After Lip-Bu Tan became chief executive officer of Intel Corp. in March of last year, the struggling company’s shares went nowhere for seven months while the chipmaker was getting trounced in the market for artificial intelligence.Most Read from BloombergBillionaire Duke of Westminster to Sell £700 Million of US Real Estate AssetsUS Fires on Iranian Targets as Trump Demands Deal From TehranSony to Pay Almost $4 Billion for Bieber, Neil Young CatalogDOJ Plans Intervention in Trump",Yahoo,https://finnhub.io/api/news?id=7f82241d2b5a568b81518a489ed469a037bb5522a5adbb0c3af1869a7ed88a75,supabase
QCOM,2026-05-08,Looking for the most active stocks in the S&P500 index on Friday?. Stay informed about the most active S&P500 stocks in today's session as we take a closer look at what's happening on the US markets on Friday. Discover the stocks that are generating the highest trading volume and driving market activity,ChartMill,https://finnhub.io/api/news?id=e41391406e87f20fc1c96bcc5b51bb9730fd30c9634f118df1cdb77482748215,supabase
QCOM,2026-05-08,Wall Street Roundup: Market Turning Lemons Into Limoncello. Rally in AI infrastructure stocks; tech stock valuations. Disney earnings. Layoff cycle,SeekingAlpha,https://finnhub.io/api/news?id=8f10cd4658b3b7d6a8ac12c3fa8a8fdb15e7b9456778388615c4053c0834038c,supabase
QCOM,2026-05-08,These S&P500 stocks have an unusual volume in today's session. Curious about which S&P500 stocks are generating unusual volume on Friday? Find out below,ChartMill,https://finnhub.io/api/news?id=c5b595dba1b000565321c05304ba7a39de3f67f67526b19a5f408af8a6f69ef4,supabase
QCOM,2026-05-08,Qualcomm Just Unveiled New Mobile Phone Chips. QCOM Stock Is Soaring. Qualcomm stock rallied today on the launch of new Snapdragon mobile chips. But does that warrant buying QCOM shares at a year-to-date high of roughly $202? Let’s find out!,Yahoo,https://finnhub.io/api/news?id=91bd535d86747411b6adef00fabf3dc5418f6f3b897b84d24ab4d59774b6b44d,supabase
QCOM,2026-05-08,"These S&P500 stocks are moving in today's pre-market session. The US market session of Friday has yet to be opened, let's have a look at the top S&P500 gainers and losers in the pre-market session today",ChartMill,https://finnhub.io/api/news?id=112e55ecb926ed3a90e37c225f9538df24fa40b26e53d2ea780923638be9531f,supabase
QCOM,2026-05-08,"Investing.com’s stocks of the week. Investing.com -- Wall Street has risen to new record highs on Friday, bouncing back from losses in the prior session, boosted by a jump in chip stocks and a stronger-than-expected April U.S. jobs report",Yahoo,https://finnhub.io/api/news?id=a5f050bed193c9ca0dc39b9a0ae2cba8c22bd8f6da9ea90701f31c68f73b85c8,supabase
QCOM,2026-05-08,"Here Are Friday’s Top Wall Street Analyst Research Calls: Applied Materials, Devon Energy, Epam Systems, HubSpot, Nike, Shake Shack, Tapestry, Qualcomm, and More. Pre-Market Stock Futures: Futures are trading higher as we get set to end what has been one of the wildest weeks on Wall Street in some time. After blowing through all-time highs for the umpteenth time on Wednesday, stocks started higher again on Thursday but started to sell off after the noon hour. While most ... Here Are Friday’s Top Wall Street Analyst Research Calls: Applied Materials, Devon Energy, Epam Systems, HubSpot, Nike, Shake Shack, Tapestry, Qualcomm, and More",Yahoo,https://finnhub.io/api/news?id=73e070a0dc9989be7fc0d69527ed5390a8d437f821aaf909cc02bf56db935717,supabase
QCOM,2026-05-08,White House scales back CEO group for China trip. White House takes more cautious China approach,Yahoo,https://finnhub.io/api/news?id=c6ee6b9a861745c4dbe809fec248387ab86998bf4890b5c941f76ca455441b2f,supabase
QCOM,2026-05-08,Qualcomm Stock Is Soaring Today: What's Going On?. QUALCOMM Inc (NASDAQ: QCOM) shares are flying Friday as traders continue to buy into its upbeat AI narrative and capital‑return strategy,Benzinga,https://finnhub.io/api/news?id=6a91024e75690e042627520ad5d2164c845c3b4601e8fd7a2cf1207faf85a47f,supabase
QCOM,2026-05-08,"Nonfarm Payrolls Jump By 115,000 In April, Smashing 62,000 Estimate (UPDATED). U.S. economy added 115,000 jobs in April, nearly double the 62,000 forecast. Unemployment held at 4.3% as Fed rate-cut bets fade and stocks rally",Benzinga,https://finnhub.io/api/news?id=a636e35d7d1977ef19faccfbd364ea9898235ee82972775935421c5230a8c088,supabase
QCOM,2026-05-08,"Qualcomm Just Ripped 70% in a Month. Is It Time to Sell in May and Go Away?. Shares of Qualcomm (NASDAQ:QCOM) are heading higher Friday, trading at around $215 intraday and up roughly 6% on the session. The move caps a parabolic stretch that has put QCOM stock up 70% over the past month. That kind of vertical move on a $200 billion-plus mega-cap is rare. It’s also forcing investors to ask ... Qualcomm Just Ripped 70% in a Month. Is It Time to Sell in May and Go Away?",Yahoo,https://finnhub.io/api/news?id=eed383667aa936f0334d62395e0c29d068f64e780d88e2673734e8c542caed71,supabase
QCOM,2026-05-08,"Arm Is Quietly Becoming The CPU Backbone Of AI. Introduction Over more than three decades, Arm evolved into a leading CPU architecture supplier for smartphones and embedded devices, licensing CPU architectures and core designs to customers such as Apple (AAPL), Qualcomm (QCOM), Nvidia (NVDA), Samsung, and MediaTek instead of manufacturing chips itself. In 2025, that business model began changing with the introduction of Arm’s ... Arm Is Quietly Becoming The CPU Backbone Of AI",Yahoo,https://finnhub.io/api/news?id=8db24fe650e52a8b6273883788bfcbee3953655cf683d352668ea0ca927525ea,supabase
QCOM,2026-05-08,"Stock Market Today: Dow Rises On Jobs Data, Iran Optimism; Coinbase, Cloudflare Dive (Live Coverage). Stock Market Today: The Dow Jones index rose Friday on a surprise April jobs report. Coinbase and Cloudflare dived on earnings",Yahoo,https://finnhub.io/api/news?id=9244f8bafd1a2a3a9e03dd5b55eb926752c7e711fe6d75893c9bbdf47abad4cd,supabase
QCOM,2026-05-08,"Monster Beverage, Westrock Coffee, Himax Technologies And Other Big Stocks Moving Higher On Friday. US stocks, including Monster Beverage Corp, rose on Friday. Monster Beverage reported better-than-expected financial results, causing a 12.8% jump in their shares",Benzinga,https://finnhub.io/api/news?id=b23cc030d5fc6497a6a7fe09de8e43d7354f9043eb53389b7a91fabe9ef37e3d,supabase
QCOM,2026-05-08,"S&P 500 Nears Record As SOX Hits Intraday High. Semiconductor gains, strong payrolls, and a resilient US-Iran ceasefire helped push US equities higher",Yahoo,https://finnhub.io/api/news?id=51478a906be4d49db432d0c6993940b979e92e4cc8002b5134bd19c53160664e,supabase
QCOM,2026-05-08,"Nasdaq Tops 29,000 Records, Micron Soars 13%: Stock Market Today. Nasdaq jumps 1.6% to record highs Friday as semiconductor rally and stronger-than-expected April payrolls overshadow ongoing Strait of Hormuz tensions",Benzinga,https://finnhub.io/api/news?id=a45a2a26ef0e186a12be850424bbb49410c61dc5a5f9bdfb7c05588a37d04585,supabase
QCOM,2026-05-08,Qualcomm (QCOM) shares surge after Daiwa upgrades stock to Outperform. Qualcomm Inc. (NASDAQ:QCOM) shares jumped 6% on Friday after Daiwa Securities upgraded the semiconductor company from Neutral to Outperform and raised optimism around its long-term growth opportunities,Yahoo,https://finnhub.io/api/news?id=52ee51982898f044ce6812c92e6810f4e460994c3cee673d74a5f9ebeb5f7f04,supabase
QCOM,2026-05-08,Qualcomm stock jumps 6% on Daiwa upgrade to Outperform. Investing.com -- Qualcomm Inc. (NASDAQ:QCOM) shares rose 6% Friday morning after Daiwa Securities analyst Louis Miscioscia upgraded the chipmaker from Neutral to Outperform with a price target of $225,Yahoo,https://finnhub.io/api/news?id=dc3ff65bb11ab1bead857b159ff5429778cc2458ae1a164ee54c70c80e6ad990,supabase
QCOM,2026-05-08,"Daiwa Just Upgraded Qualcomm to Outperform: $225 Price Target Bets on Data Center AI Pivot. Daiwa upgraded Qualcomm (NASDAQ:QCOM) to Outperform from Neutral on May 8, 2026, raising its price target to $225 from $140. Analyst Louis Miscioscia argues that Qualcomm’s identity is shifting from smartphone chip supplier to broader AI infrastructure participant, and that the market is undervaluing the transition. The $85 price target raised by a single firm ... Daiwa Just Upgraded Qualcomm to Outperform: $225 Price Target Bets on Data Center AI Pivot",Yahoo,https://finnhub.io/api/news?id=3153b3e689e31bd418a5b1f5ea1f2ce02d2a7ccca9d39432bb11f674608bb33e,supabase
QCOM,2026-05-08,"Stocks making the biggest moves midday: Akamai, Fluence, Cloudflare, Micron Technology, Upwork & more. Here are some of the stocks making headlines in midday trading",CNBC,https://finnhub.io/api/news?id=c67becc0f326f6945be347e338fef177de12693dbfe42a373d5af9ca04ba45ab,supabase
QCOM,2026-05-08,Trump Could Put These 8 Stocks In The Spotlight For China Trip: Here Are The CEOs That Could Be Invited. President Donald Trump is heading to China next week and expected to take business leaders with him. Here&#39;s a look at some companies being mentioned,Benzinga,https://finnhub.io/api/news?id=0f7e07305a80c909dfd4e197cb9de41a2ea74011fe9f8aa2bb760473bfeee54a,supabase
QCOM,2026-05-08,"HubSpot downgraded, Qualcomm upgraded: Wall Street's top analyst calls. HubSpot downgraded, Qualcomm upgraded: Wall Street's top analyst calls",Yahoo,https://finnhub.io/api/news?id=de648bc3686490162614c64a96430bd03954c8b8b3917680e8d3d930fd9c545d,supabase
QCOM,2026-05-09,"Argus Boosts Qualcomm (QCOM) PT on Strength beyond Handset Business. With a YTD Return of 15.76% as of May 7, QUALCOMM Incorporated (NASDAQ:QCOM) is included among the 10 Best Stocks to Buy to Beat the S&P 500. On May 1, Argus raised its price recommendation on QUALCOMM Incorporated (NASDAQ:QCOM) to $220 from $180. It reiterated a Buy rating following the company’s earnings report. The firm said Qualcomm […]",Yahoo,https://finnhub.io/api/news?id=a7aff5aa9b455d720f528466f9a3a142dc4805a79531f0db621363540e55dcee,supabase
