ticker,date,text,source,url,news_status
ADBE,2026-05-02,"Pearson Q1 Earnings Call Highlights. Pearson (NYSE:PSO) reported a “good start to 2026,” posting 4% revenue growth in its first-quarter trading update, as management reiterated confidence in achieving full-year guidance and reconfirmed its medium-term outlook. Chief Executive Officer Omar Abbosh said the performance reflected “continu",Yahoo,https://finnhub.io/api/news?id=415018f8a9e0d6719c0e02e7cbddd0b3c34567be357f80573cf95adb8131d93b,supabase
ADBE,2026-05-03,"AI Is Driving the Market: J.P. Morgan Picks 2 Stocks With Direct Exposure. Amid ongoing macro uncertainty, Joyce Chang, Chair of Global Research at JPMorgan, says a more persistent force is shaping the market – AI. Rising investment and spending are driving earnings growth and supporting the broader market, particularly through continued buildout in data centers, cloud infrastructure, and related supply chains.Claim 55% Off TipRanksUnlock hedge fund-level data and powerful investing tools for smarter, sharper decisions Discover top-performing stock ideas and upgrade to",Yahoo,https://finnhub.io/api/news?id=da08a1b6e2e1b2fd465d3a59aea9700f5af81159741cf114fbef42695bef8357,supabase
ADBE,2026-05-03,5 big analyst AI moves: JPM downgrades Meta; Micron gets a fresh Street-high PT. Investing.com -- Here are the biggest analyst moves in the area of artificial intelligence (AI) for this week,Yahoo,https://finnhub.io/api/news?id=26e32d02c56043a56645c48edea6b94eac214ed342b80f19d18e5f2bbebe940f,supabase
ADBE,2026-05-04,"Should Adobe-Powered AI Personalization at DICK'S (DKS) Require Action From Investors?. DICK'S Sporting Goods recently announced a partnership with Adobe to use AI agents and Adobe’s enterprise tools to deliver personalized, conversational coaching and shopping experiences for athletes across its app and other channels. This move suggests DICK'S is prioritizing deeper data-driven customer engagement, unifying athlete insights and streamlining content creation to differentiate its retail experience. Now we’ll explore how this Adobe-powered AI personalization push might reshape",Yahoo,https://finnhub.io/api/news?id=fee92094e583213bf9308bb5c51652fd55b1937a2ecc5c505034010f77c1a107,supabase
ADBE,2026-05-04,"Adobe Inc. (ADBE) Is a Trending Stock: Facts to Know Before Betting on It. Recently, Zacks.com users have been paying close attention to Adobe (ADBE). This makes it worthwhile to examine what the stock has in store",Yahoo,https://finnhub.io/api/news?id=bb3f572661be4361d79fe337d8189de91b885c4c23d053c0f1272c7f9c837044,supabase
ADBE,2026-05-04,"Polen Focus Growth Portfolio Q1 2026 Portfolio Update. In Q1 2026, Polen Focus Growth Portfolio returned -17.27% (net of fees) compared to -9.78% for the Index. Read more here",SeekingAlpha,https://finnhub.io/api/news?id=f35c49937a4d475c263fb25c69096f4f508d14d2f3b0a0493a38c0861705d496,supabase
ADBE,2026-05-05,"'Big Short' Idol Steve Eisman Warns Iran War Could End Tomorrow, But 'The Financial Event Is Not Ending'. The S&amp;P 500 is now a leveraged bet on AI capex with semis at 17% of the index. Strategas calls for a melt-up. Steve Eisman warns on software credit",Benzinga,https://finnhub.io/api/news?id=720f05606c7da17ad9ac3e3c13905e645b881153c4926779cd412c35d3effe29,supabase
ADBE,2026-05-05,I Helped Grow a Startup to a $1.8 Billion Acquisition by Adobe — Here’s the Secret to Scaling Successfully. Here are five things I've learned about when and how to rebuild your business to get to the next stage,Yahoo,https://finnhub.io/api/news?id=df22210b07e1e72a18c90a4c8ee05dc509f2171c4383b58ee655afaeef5bc7a1,supabase
ADBE,2026-05-05,"Adobe (ADBE) Finalizes Acquisition of Semrush Holdings to Power Agentic AI Brand Visibility. Adobe Inc (NASDAQ:ADBE) is one of the best enterprise software stocks to buy right now. On April 28, Adobe finalized its acquisition of Semrush Holdings, a strategic move aimed at supporting its “Adobe CX Enterprise” agentic AI system. By integrating Semrush’s brand visibility and search intelligence with Adobe’s customer experience tools, the company aims to […]",Yahoo,https://finnhub.io/api/news?id=b5c3e10afc9b41cdcd69e13e11cf1ea8983e8077d0f9ff4b23443cad117a7601,supabase
ADBE,2026-05-05,Adobe's $25 Billion Buyback Sends a Clear Signal. Yet Shares Remain Dirt Cheap.. The creative software giant is using its enormous cash flow to scoop up its own beaten-down shares -- and the stock still looks unusually cheap,Yahoo,https://finnhub.io/api/news?id=e2939c55c4643faed82451f6b969c82538a6e42e9616ea569ac7a65feb007474,supabase
ADBE,2026-05-05,"3 S&P 500 Stocks We Steer Clear Of. While the S&P 500 (^GSPC) includes industry leaders, not every stock in the index is a winner. Some companies are past their prime, weighed down by poor execution, weak financials, or structural headwinds",Yahoo,https://finnhub.io/api/news?id=2fa5e17091c8833c960d50b6e1ef4f76968357655049ca0b3905af141dbbc9af,supabase
ADBE,2026-05-05,"Adobe Insiders Sold US$19m Of Shares Suggesting Hesitancy. In the last year, many Adobe Inc. ( NASDAQ:ADBE ) insiders sold a substantial stake in the company which may have",Yahoo,https://finnhub.io/api/news?id=b877911d45ad68f09a48a09940f921b1e841d9b60afcbf04179f9a019d2d817f,supabase
ADBE,2026-05-05,"Microsoft's $627 Billion Order Book Is Bigger Than The Combined Size Of IBM, Salesforce, Dell And Adobe. Microsoft&#39;s order book is growing at a rapid pace. Here&#39;s a look at just how big the company&#39;s order book is compared to other tech companies",Benzinga,https://finnhub.io/api/news?id=627c8f695ba5dd34ef075e7673abbf5cc7dc68d27fbf076b40ed682fb5c6baca,supabase
ADBE,2026-05-06,"OpenAI opens ChatGPT self-serve ad platform to U.S. businesses. The company dropped its $50,000 minimum spend requirement and added cost-per-click pricing as it expands beyond its pilot partners",Yahoo,https://finnhub.io/api/news?id=05d5c5a18a6905120feb0ffc3dfe2b72e510c100f084c8e6b9b9ab9abefad29a,supabase
